customer_id;card_id;region_name;sex;birth_date
12135EE92DA94EADBD01DCB9BA7AF17A;50C8BF6562359B311AF2897EB099A915;Омская область;F;1973-08-19
15939A40ECDD626E533C28F2086B5892;9C369FFBBD92661FB17B600C8EE64E0F;Москва;F;1984-09-11
1A3D75C103B38B6FBF003E76BC5770B9;4534F7C59C0F44CAB5A98B6C063A6A2F;Республика Саха (Якутия);M;1993-06-30
1DBAE0FA6790B21B285ADF243606F364;19A51A2F46FC47C6E2F9B0191E53C233;Краснодарский край;F;1987-12-15
2039028F1B3D62BB6AAC1A0057025BAF;B088A7E5FD0E35A616238C6B9871AC34;Республика Тыва;F;1979-08-27
244627AB4B8DE66C08B92AD511D26BA7;5B17F057BECE14B74D43D7361082C6F8;Хабаровский край;M;1964-05-02
2776ADD7758753137CB03FEC2574EB4D;016D661FDDAD5B972DDCB1B7D4B87698;Амурская область;M;1991-04-20
285087DBC769B07968745C693B58ABE9;7ABE03A2484AB141A77060DD91FCA582;Республика Татарстан;F;1982-06-29
2B43EC6FD7626FE73631357E564DED21;A57D0F26410E67F84C27BF36112EBB2F;Иркутская область;M;1990-06-24
2C249199E2E4A1915F532B2A9B9D125B;7B83B5FA142CB9803ECA545C011BE243;Курганская область;F;1995-10-16
30230E6DC0230FAB9E46749AB427BBBE;144EA62FBEF4C40EFD266F3D1EF3805C;Амурская область;F;1980-08-06
35FB3BFE508C4607922E0F2DCE855335;91A569DCB650C450F5219E4D24AF2C80;Красноярский край;F;1970-11-24
394E2F2D0624232ACF590C8BC2CF5C51;7E88DC147C5FCFCC2C102FEB184EF0DC;Амурская область;M;1991-03-12
3A386EF7C942F151A1B139DC4091DA44;B39160BA8445DA93F61D3A0A07E51DD2;Красноярский край;M;1972-08-21
3DB9A0E291F2F8BFFA00DE4A84D7B308;ED90B36E8E2FB0CB59AAEFA9AA58659E;;F;1974-01-16
3E1095EF56DF68535AEED7CE927CBFEA;866CF4F85DF488D2E2D1495781B64CB7;Приморский край;M;1973-05-22
40457E9340603D39162B3D45ADC28C67;5020525F23D1E59E697B472E847D782F;Москва;;1983-09-17
4400E1D35DD3B0C122EA72DFFBCC2210;EF10B397FB54FCCAB31FEBD42711A544;Калининградская область;M;1962-05-22
472617085406472916936D5ECFE8EBDE;1E15D28A8C3BA801C6E2E29F420FC48D;Республика Тыва;F;1959-02-08
4897F4C150258004EAD284F116C80023;72AAA6C3FC7DCC0451A19051308B800C;Москва;M;1981-10-20
4B65F11C565746CF03898C42E861F2DE;4016B4AB1CCA8395CF8222B3CE5D8859;Москва;M;1976-03-21
4E617939CE17763BB3DEF3C775B5587C;7504C3E89E5D5FE4CFB4C8D49AB9B511;Москва;F;1983-04-29
4F091780FCF1BA18E39338E1E6EDF165;F076966BD53206FC050B610A610DC2FF;Липецкая область;M;1976-09-30
50AB4826C5C40293EBC9F29B2FC5C310;21B94754CF4940CA7ED7AE3B13ED6510;Москва;M;1998-04-09
52A410786BD72554AAEBFD50D581456A;334BCC218435A2E7B4F7E3BF22D55D88;Москва;F;1974-01-12
53BFDAFDC953271004F08FEF49DA27B1;75B2B9BAFABCD2A149DED42DF42F8020;Москва;F;1983-08-13
595C9F6B9099492FE29DAB82234C6B43;7A290893A719DC33A348F6155C8D7212;Челябинская область;F;1979-07-10
64D41D98F0D699D1E508CDBA46A15F7A;462FB5397901A4187235B3CE8E434027;Республика Бурятия;M;1988-03-17
69254D96D4CDD0F1F84BAEB0E7A2EAE8;974B34644028C7091D97C7C0355E193B;Республика Бурятия;M;1990-02-02
69E2E79B793DE098D90F622949E5F6C1;F0D0D6B7F536C099C19647F38AAB71CB;Хабаровский край;F;1983-12-28
6A0E233E2DE6B0DB8C2A938AFD40CDC7;AE933966EB419C5CCD8D894D90155ADE;Санкт-Петербург;F;1989-09-15
6A6E2FB9156BEFF543CA4283CD7865D4;0A9B40E765973BD7238E8332A2CB6144;Москва;F;1978-12-13
6B3B694AEF0D89EEB30DDCA99CC90761;5248994BFED7CBD606471D72585F1D5A;Свердловская область;F;1983-06-11
6BCAF6E470F58EAC6CAF64E237D304F6;10BA1FA3713F1BCABDB3C63A1135E166;Красноярский край;M;1992-12-13
6FB3FC12104D5E895CE6A3E9D6F24860;A617F3D1363B0AE6A2E19C8DC17F8187;Москва;M;1985-07-09
709D9BB14B0A757939464F3548288A0F;B5DD2411B4A02EAE2AED8DE93B78FAEE;Санкт-Петербург;M;1995-07-10
71EDA4004A036F88875CC5A765FB777A;C2A4BC234FDB7A8B8C8DA95054816878;Санкт-Петербург;F;1980-08-03
7297129009D5ED92F7C3E231E8E07707;6E430B08098449C2603100B047964946;Красноярский край;M;1955-09-15
7428B9755856618DF753452075C32197;D1FFA50A4F1A5DD52FD15AEB3CC7F3E7;Приморский край;M;1983-06-10
779D029ACCC3ABD2DCB15B1210A3AD1B;4F31925383C2A31CF10D693D4163E593;Пензенская область;F;1980-09-20
81121066E4B97AA32D942A654CFB9A2B;32B55A14C974EC757E6DD63B7F6B016A;Москва;F;1997-10-21
88B729CBE621C352BDB9AD30706EB82D;E06EE19A722487A8AAAB8FC9A9594D73;Москва;F;1979-09-22
910E9F5634A962EF5747352EB6EF4CC9;DD733BFCFF4A73A4682D0C8821F443EE;Красноярский край;M;1991-03-05
91134F62AA472E714EB665CDDF7DE195;41C6A32E5989288DE8A5AAE33BF68278;Республика Бурятия;M;1955-08-17
93A75144A2F7103224A2D6A14115F80C;B025579919824B54E64C3B5577A2A1AF;Амурская область;F;1974-09-19
97640980549489D60A5A9059FB210033;E93A691D86725726D1F69783712F6F71;Рязанская область;F;1969-12-31
9AF5D85D8773E2D574A40A32B1C13DEC;64C329B56A75242C91AA6259706A3CB7;Москва;M;1970-11-02
9B57262F61EEC4A4E6A0DCF5EA57B00B;8391AAF8F32C8A8A948D97464277CB42;Самарская область;F;1956-07-10
A062FB8DD7E7703BAFD110F7C9F72A00;A65A786FED1BBAD3A8F912DDFF4E590E;Амурская область;F;1985-04-11
A180E1F8CEB0322740D0A19FC9671BE4;341AF86F72CC3884DB8B0F1814601E62;Ставропольский край;F;1974-03-24
A1CD8ADE3EA577059E7A55E388EA5F2A;A746D84F087BB5A52C5276224834ACB4;Красноярский край;M;1994-07-12
A1EA0B2974818E14806A7583CEFA2ED7;1858D9C74F72966CAB6932E14A04ADF8;Ульяновская область;M;1978-11-17
AA754900D4CF0FB123804270CD1E8B83;7DFD89B02F9C0F4D685325C69751003A;Самарская область;M;1971-06-24
B16348FF8AAF74B086078F4C947D8B33;7AC31CC1E74DAEC5E1BC96BA869AB400;Приморский край;M;1964-12-20
B8953F23012401788DE8D4B6175209A4;D5C5B5FCA064C26C2281490F21341881;Красноярский край;M;1993-07-22
B8B1A8E15868E658A8001C74EC4E3FE9;219F3ACC1C8527CDAF44C38D604F5C2F;Москва;M;1946-12-06
B8F9D72BE43930C583C1D345E8836EB8;ADA7BC1C0F647CD2FC7C08A1E839DEE7;Москва;F;1959-04-18
BD574578120AED3C1240EC0EB9C6FB50;2D8EC629C4E255D6C47AFF5DF3442D4B;Тульская область;F;1983-04-25
C1D32C030E979EDB95C6863445F53DF6;7EB3CDEFEEB503D98A0587E4CECFA04B;Республика Тыва;M;1982-04-26
CCFA72AB53071CD39C05251DDFB40A56;49E8CB9B1510FCC7CDD7993AC9743A8E;Самарская область;M;1978-02-22
CE4E8184F751743F0D0B2036B7317848;99FCA232858DADAA58CBB43A915A0B9E;Москва;F;1988-02-23
D35232AA29C012FA4ED7FEDC6DA457D3;89CB4AA51E478CE61E081ACC12DAB7A2;Республика Коми;M;1955-01-01
D49660BE7D6240347A5ADB297C9728C1;8A996EBB15434157B12ED1EBC9ED2168;Томская область;M;1972-12-12
E009161F875273BFAAE2ED78653C4C6F;439FB0730E2B8A4D06CE6BA02E0604EB;Москва;F;1977-08-02
E359D8A49D38E65A398946A770EFE2AE;49387ACEEAAF63D6C625E6E27A88A50C;Москва;M;1970-06-11
E43F9F1F1DECD977D291D4BEA48863D6;E27D333372BCBE0F3E1CEB98B6DDAD74;Хабаровский край;F;1973-11-21
EA3D97D8421F6F776342E82BE92DC611;DBC983639450FDAC7513B0E0FDDF18EC;Красноярский край;M;1997-10-14
EBE40E8FD23B8CD012863AF5A7A4126E;25B14C69B8C07A81B971A681132EFE10;Республика Саха (Якутия);F;1978-06-28
F0C827492F9BA996C2C84353BB9DBA03;B51CA5F1235B1424E9E4A829950D586A;Москва;M;1997-10-03
F320B39250BC12750D3200CF1B43BF4C;872AA069B12F55FA84CF721F1313A10A;Республика Тыва;F;1985-07-02
F419DA1A71951F9A2CA2E4F0E13D838A;E8F1112D9E6DC0072A2BF2A5FF1D785D;Краснодарский край;F;1997-11-03
00F271822E4A69A33A1E6566D4018C7B;E3FFDAF2ECEA97D3D7FEAA0D2781935B;Хабаровский край;M;1966-04-22
024206EDF1FA4F713CF5CEF586283633;3933D8630DC8EED8A31E48069802C4A2;Оренбургская область;M;1957-05-10
02DFAD9272EF11CD4BFB37EFCCFB1FFB;98F542AB04A873C892F88CD08E005BE6;Омская область;M;1975-04-13
048C34209D21671371750B9E045F618F;AAA24CFCC3624BF493A967624A14A233;Самарская область;M;1984-05-04
0491479AC16220BB0A85F344F89400A5;47E789C41910736AAEB847988AEE31CA;Москва;M;1983-12-12
06BF9867CA8D70DCEA78AC582C3008A6;826D217A2E6C0BCB7CB0E041ED0F57FD;Московская область;M;1985-08-11
0A0C785BA540E91F8610DF71165B80BE;F163B4D1F88732487994BCE132DDD9CC;Москва;M;1989-09-01
0A5F551C2369F6E111C81C4DCBB2382B;5DC67B1DAF6346CFFDBBE2AA678B9D6B;Москва;F;1948-10-31
0AB6D2240E86171954BF919DB6DBA463;9131AA83BD1860B6B28CB61EB2714169;Хабаровский край;M;1982-08-04
0B5D3E8513B8B7A8CCA2DEB1DEF04A03;9D7DB3C676E8A419CD5773B375A6C980;Приморский край;F;1959-01-03
0F5FCDA30D35A067F38462974A65B7B4;12C4062494DB85739C022A4C66253361;Красноярский край;F;1980-07-28
1365A6E96F4C9AAC0ED74577833FE81A;306AB6441562F8FC73E4EEB330960469;Курганская область;M;1987-07-14
139ABE53AEA57810ECCAFBE0AA8E19F3;88C6A8429320E32A4A50C5C14BD72AB5;Москва;F;1955-12-16
15C6D55F40CFD72FDC7E0BAE41345157;2EFD9A6F50E1351AA1052698968767FC;Республика Калмыкия;F;1971-08-07
17024ADACE8FABD8BFB89B4CA4CA86D4;8A49AF05F72CCF78E30C8F8E597C2C08;Рязанская область;F;1980-12-28
18EBCC88E00AFA1A8F8870A38120A147;5DC85CBBC4B1EA7A70A49C1BFFAD14CD;Челябинская область;M;1992-09-07
1E35209B085977983A58DDAF21075AE9;0D333E5F9C07EE61434263AB16F7EED0;Новосибирская область;M;1982-10-01
1EA122A65264D4FACDB2E7B771BE6CF3;51F936F73FC956597E78B185F93041EB;Красноярский край;M;1983-05-29
21816AC7A670451E9ABABC0AEE495795;54947DF0C5C5147BA56C942FB98EFFAD;Тюменская область;F;1984-09-11
23A0AE226103FB1E225096E5CBAC88D3;21D648996141A8030F5B0BE32099EF4D;Москва;M;1978-09-21
24325FDEEE74C1466E1853303B10FCDA;50EC1579726735B0D67758792BB8D844;Хабаровский край;M;1985-04-01
247AC859A30CC3FFC56DAECAB3DACEAD;A9437E5A8D4FB1BA4EE074A5445FCD95;Калининградская область;F;1983-11-11
2A1EE63DB31CBDFB5F0979A55290667B;449FB6DD1C22921BB1F28BFE1E44C0C4;Москва;M;1972-06-25
2B210F30188029C5E99A77B379640B0E;975BCAD9E1AA16D117FA22DE733736DF;Москва;M;1988-12-05
2E2FCE971DD13A033DE5BB4A17A6062A;9F52C949B6ED1BE4032D77B821E9AF58;Ростовская область;M;1981-03-07
2E5E1EBCFC4F16DD1419A774FC91CB05;FDA280D99EFCF9871858C4254A559385;Москва;F;1986-05-28
2E8F3F14C034FAAFA8E49C5A4D51F318;EA8323318362695CA63C05A5A9C6ED8B;Сахалинская область;M;1971-05-25
38067E53DEF90A5B17536B5FC4D900FD;2706F61C07860EA3B6763D6CDE0B27C6;Республика Хакасия;M;1981-12-22
3A6622B7A06439702B517559121F3E9A;12409CFC706E866A56E19AEDA97F9E9A;Республика Тыва;M;1988-10-11
3D5B8755339D3B769717C6D1D2547CAD;F860590BD7E6E0B42FFAA4041887B2DD;Хабаровский край;F;1982-10-05
3F2A00D9F4E1743D90B7EE4906B7F285;50899C12AEA04BEE90E22586DCD636B3;Москва;F;1988-04-17
44E9F4A690CCD326E7A9E21DAEFFB533;52DA6C37143115FBA6E4612DB76AE9DD;Московская область;M;1959-02-23
45E727B1645AC2010890473EF44C92D2;0B3C6E770E8392A9E479B5B489229797;Москва;F;1993-03-09
46960F559864353B6040A5B574A6C265;0034CC7BC3E38C66F2B200AA279AC864;Красноярский край;M;1965-03-04
509F56DF75CE9537D138F797A23B1305;8FB8B93237354C64862B7FC6C388F330;Приморский край;M;1973-03-28
51C3CBBA751F35E754F0CF375C2E424C;3E2B68C7A636AABBF71A706889B7D2A2;Хабаровский край;M;1966-06-14
53369CF24E3DE05477F17994C162FEB0;008A848EA5F9BC070B1846EE94151D00;Республика Башкортостан;F;1964-05-01
53490CE5813EE6225FDED1BF4A837CFF;17C597CC9FC2042CF5E1E52A95D07F99;Республика Саха (Якутия);F;1992-08-11
586558FDF258252454BE3D7A3E072473;A48BB36D52D341162D77C83EB516CA02;Республика Тыва;F;1967-02-22
5A00A5D15D3B8ABC0A29918732948581;4F25060F59135B71A5EA690765092CF7;Москва;F;1990-03-29
5BB182047939134E9FC8A2212A30EABA;0296519897CCAB1BC207A05713F9D680;Тульская область;M;1977-06-05
5CFBE0BEEAE4FD17ABAF9E27D4AEB8B5;02432B83136D53B9470B65A39DE9F784;Брянская область;F;1970-04-09
64D3E5C61C0651F36EFCFA4B3C862B19;7AC2A8633D796612193D0920B7246AE2;Москва;M;2004-01-03
681436846A86A36CA261D088EC847F53;2031145F36EDC4A1190EB2E5273D8AB1;Республика Бурятия;F;1965-05-03
691F6BBAAD4A2DDC4769FD47E7D8B934;FECC386DA6064C9379A8F637808C7756;Новосибирская область;F;1990-12-04
6CEF56742EE028CB46B425036DB57903;EC7077F648AC6ED33262254A5845499E;Красноярский край;F;2000-08-02
6DC1ACF37D4F4D254AA82E19E06F6D6E;7C7D829F3B563BDAD70EF4F070B997BA;Хабаровский край;M;1976-06-22
6E0F66F43EBB49304615286013B7B66B;F45287A2D62C298C7EE0769FABE994E6;Москва;F;1990-07-18
706381DF2FC62B1BAF11B48B0228C472;3F4EECE7EF5C7FD238D081EE5F8AD4EB;Приморский край;M;1968-01-19
70C9DDAF5380D743ECA017228DC37E41;AFD6D782FF9D5450014563AF7C2124FB;Республика Тыва;F;1980-06-07
73C9277993B273BDC151F9DDA4948C10;C2EA81852AE6ACA2448FF1B33279ED92;Республика Бурятия;M;1988-06-22
760E1C51C8EBAD0A9A33244C1152214C;19A6F2612885B370798CAA2A2F4B7DD3;Москва;F;1967-01-14
7F0AEDD308465431DE945F49A82409C6;F42CF72F78E960E1E9C9A760854BF251;Красноярский край;M;1968-09-11
7F9269A957E6DD80F583DEB419A93700;23E6692346711BC9C8657E33561E8572;Ростовская область;M;1983-03-27
86579CA927C8C2CCC3CC2F5BE18FBB7D;F79E99732FBABB454EDAB2886C944526;Санкт-Петербург;M;1976-01-17
87A2E1DCECC87E9ABE4E8FDAA4735A98;7E1895D83311C7B52C82BE0EE31DAD81;Санкт-Петербург;M;1988-01-12
897DFCA4AAEB5456292C0F735BCE2BAD;EBA0FD3567CEB7FE3644078FF9B1E656;Архангельская область;M;1981-04-03
8C2B375C96562E96F59121747A5B27FE;9E69C0F26A3C4AE3EE35BBBAFEC46D25;Москва;M;1986-06-04
8C9A4B28FD9DF250FD54428F72AE744C;6F041C1FC236BD18CB1F07A3B49A1200;Красноярский край;F;1992-11-20
8D1EB0EEBBB7ABF3B5A2EC022BFF2450;169C0469313A0DA389F36EE2178809FD;Тюменская область;M;1983-06-01
8E52A0F9AE0BFF88DC21C7D78E35636F;A10612F86FB2C371070AAC9CAF259EF8;Свердловская область;F;1977-11-28
8ED62EB132073F6D722FA239E3D49E3D;A164AEFB951E816A3B08DA8E1E4DA489;Москва;M;1982-12-14
8F941345D10BB1E9F5FC39607143DB97;E93A6C5D776CB2ECCB335BFEF5941620;Москва;M;1982-06-06
907C779EFD8CA4488BF359C711C78D1F;9DD6BABAC0B9B2233ECB7CB01B077A0D;Республика Калмыкия;F;1967-06-28
90E151ABDEDFFC0C9157DAE581306ED1;623D61DBA01C9AE69A85869B491D01B9;Санкт-Петербург;M;1999-11-19
925A41C78603787C1EF0D37F9850E60F;BB16FC0C016A10DFDB692DA414B5FD27;Свердловская область;F;1991-08-17
9306F83914DB73DE4A4FFB9583A49E93;4C8404A98AB8589E5517250162EA462F;Москва;;1977-01-04
9F56F23C04DFAA2A30FD81994CCF63DC;FEF1FBF056FA0EFE56BDF745FF4A4688;Новосибирская область;F;1970-06-17
A124FF8CFBBA70427C78BAE972AC749A;D518E0FD0219BD8B26822C64B07BB741;Москва;M;1985-06-22
A1811F450372AA456F9EBF0F5A5EDDFB;455F17BC9512999A5E1ADE3E899CDF93;Республика Башкортостан;M;1971-10-03
A6760911100A012E5456C3B7AC742677;8CC3B39A8C70392D479289767D7A4C6B;Рязанская область;M;1989-11-02
A82E1169B89E7BAFB77DCFC660B2EE7A;CE7938B9826CB574BB39F53F983B5A85;Москва;M;1966-03-29
B186420FF58E635DA02572751B62FEB1;6FC1C7EFBF869656DF4744497F651439;Республика Бурятия;F;1963-01-15
B2487BC5E5DF8A6E9554501CA9A16D85;4A6ED3225BE4989AD14893A7891185B7;Москва;M;1991-05-29
B45F675ADA5E4235F6D4474DCF946991;21FBA2543E2C5D451C6D4C85ACAA298F;Липецкая область;M;1980-06-04
B8646F0310C611FD6876AED03C4E86A1;8092F3672D20C8DA29905B6599630E14;;;1991-04-24
BBC55EF820367EB9D03CA3F650962E00;B6C4D4B26E2B7D48FB7EBD1811894ECF;Тюменская область;F;1970-04-19
BC495FF2D9610D263EAD73DF8B94A645;A9FFA022DDA4CDBA4750D00403E9040E;Республика Саха (Якутия);F;1960-07-11
BCA1962DBFB4303A8769924C9FAAC521;4D4FED5085893ABA034081F1829B75E3;Тюменская область;M;1960-04-24
C1B6FF6B6C1B4DE4B63E45A272FE7A83;4089423BD3A386A548183AC822C95750;Нижегородская область;F;1985-11-24
C4F9FB8D115F44CB9AD19C363841063C;62AB8D088984B2094852318C63C98179;Ростовская область;M;1987-05-14
CDBCFD35B991B4EFFF0FB5E4DCBFA2C7;C64F9B1F7259EF7017122BFAE6A82F78;Московская область;M;1983-04-27
D0B287C28B461D283A7DA0CA9AC9745A;91CC01AD95E834149EB9662F7C4F0541;Московская область;F;1976-03-28
D4D72731616A5DF8B9EEE61E294643AE;F6EA88485A4E0122CF69D5C0E5919935;Москва;M;1974-05-01
D558AADCAF672F680BF68896E931E2AE;16CEBFCE74B0D8DD21416E85BD116D79;Курская область;F;1975-02-18
D69294A163041AA5EAE884BC36A57B6B;5AFAD8C536EA13C36B075102A4673DA9;Москва;M;1997-11-22
DAA4A0C8E59AEDA0F8E4E154A8D99220;EDCED300B3B5D27A6EA2CC1DE6C5BEB2;Хабаровский край;M;1963-01-08
DD11BDE42CE1D24801B8F4BF640D96A6;306C96095F7A6B6548F653EE929505D0;Республика Башкортостан;M;1964-02-01
DFF6D6756879F76E54144D9F6C6E0CFA;E701142AE9010B7BE9827FF87DDF58F6;Москва;F;1986-02-17
E13D0BB114CAB2075B4F2F1766811D02;5E4EFF463D335BFE1420E07FD5F6DE94;Республика Хакасия;M;1983-01-02
E2EDDEDE9613CD8500FF1D7DABA46F80;2FB13815EAACD17431912548DEB772EE;Республика Тыва;F;1984-03-19
E4E652C1DBDFA66DDAE524EDD4422B2E;1DE126826E8DC6678703792A5CF91526;Москва;M;1959-09-16
E6F0128495CA05ED5887546677F40318;26CC51F8CBF6A89D55E8CAFC8423C34D;Приморский край;F;1980-11-10
EDF34552FEA9ADFFA15655668311212C;2A2719718A8743DD0E0C30865E0AF33D;Республика Саха (Якутия);M;1987-02-26
EF8D75DCD410876F4DAA4AE94DB0993C;09FE6E4FDAB7474B821DD86D5B16F589;Волгоградская область;F;1989-02-12
EFC6FF1644FAF13CD7E0F30DA3766114;653503B32EEC4219356213FDA6D456BC;Кемеровская область;M;1972-12-13
F00952E6B1DCF1D399B0C4A72D5F3D88;262E013004EC2FA50CAB960DA1B1A1EA;Москва;M;1988-08-12
F44D8D0DA8E907976CBFD8391B2BDD97;097DDD877EBEF1075A5EDD8B36F770BA;Томская область;M;1983-12-09
FB0C331FD879780B5BDC1ECA48E4E68A;63FF49AF6199818342191D16232672EB;Москва;F;1988-06-17
FBFB5FF83389A4E5D35E11269E767322;DA50F2C9BE9BDB42DC34E4608DB74915;Красноярский край;F;1948-03-25
FC8DB73794F7BFE876AEC1354870A066;6497576E76068C8320A70A310D2E3B38;Санкт-Петербург;F;1958-08-11
FECA317771FFA8820C6BC2DC4E3D9C3B;E9C262B25FA875934B648F71261F2DC5;Республика Саха (Якутия);M;1989-05-28
012ECB0757F2B499BD30D10F56D5B1F0;AD99F2968D1330F31B9089656C027F1C;Республика Бурятия;M;1984-09-22
048C34209D21671371750B9E045F618F;6814D62F13297E31CF6182CF23AB3450;Самарская область;M;1984-05-04
048C34209D21671371750B9E045F618F;D280E6FAA39306BB8AA822ED7A12A25E;Самарская область;M;1984-05-04
04951E3EAC74D31AA979F5F9E9F00803;73579B504C646480273FEB7B323D1A34;Сахалинская область;F;1972-11-21
05A7B6DFD26A1A7BAFBE9709890A6562;B94C0FF66C0617424A7D95948526052E;Свердловская область;M;1975-11-03
09AA483B4784FB4D60BB3AF75FFECDBC;1123D7CD8287C339841558671C86F5BE;Сахалинская область;M;1988-10-04
0F4B473BC78557A5F69BF69C46F3793C;842A17FCA79516809B840CAC438912AA;Липецкая область;M;1959-03-04
10AC49AF750BBB0DC628D9784687746E;FCAA3EA5B01FFA697BA50C04AE712846;Республика Саха (Якутия);F;1977-11-07
153EFCFAFB183B6EEAC4B2F925DEC608;AFCB45A70F55F031EF27C5278B548164;Республика Татарстан;F;1983-04-03
15869F1524E1FFFFD26DE76592AFD8F3;DC8D4CB51C1D3B4E5CFDCD31B4C68AA0;Белгородская область;F;1982-01-20
1942DB3122B73B5455847D46D4603CDA;4E70ACFF5DED7B494A5E3EA28450AE71;Ярославская область;M;1988-06-28
1A3D75C103B38B6FBF003E76BC5770B9;3615D80F9BDB8BB005F10D39A514A4FC;Республика Саха (Якутия);M;1993-06-30
20C62BCE9D7956DFE486177BB84F21D0;17503F2EDF0B5E369021FA4DD50B061D;Республика Калмыкия;M;1980-05-20
21C898B5A816FD9C7858F4377532FC92;4F15A2A6D2D5B4E579D4511AB41B8227;Амурская область;M;1973-08-07
22553C9E674DA15DFAF3AE3CE49DA3F0;ACC763B3F1A32E30F8769E054EB43836;Приморский край;M;1984-04-09
2375A9F66C4394A782C28483200E189C;10A54B05B8DA33C5E91023546F62DD10;Томская область;F;1995-07-04
258A531B9DDC6581AFDA1A4173BF551C;C8A72C0DE2D85ED962F34C727C9FB4A5;Москва;M;1961-01-02
280C29732A4AE69AACF1A13C75F4A723;A8AACFE5C00FF24DFC747EF9B0F6FFF7;Свердловская область;M;1988-05-16
28D0A04B2973908FF7C6B5D828F02AC6;32C49D4623FBC12A2A635E33EB590D5D;Приморский край;F;1954-03-15
2C39CB270D1F65205699F13D3D748551;0A5886E54789E9326A2E5AED6B7E2B8E;Москва;M;1975-09-24
345F9287A533B23DB3251AC5FDF6F032;2637749AA90F95E85EE0708FBD14D339;Красноярский край;F;1975-02-16
39871709DBA3580C1050E0CC2CF515ED;F37DB62A1F3034733B9DCDB4A2854BD1;Саратовская область;M;1960-11-21
4395178432EFD6923B58A780549737AB;CC14BF384610F6E00A4ADEB57EF4739E;Республика Башкортостан;F;1975-01-06
44A51A38815F90A7E22F082CB5B3DC3B;21B2F1E489214CB9B253D723B7D9D6CF;Пензенская область;F;1974-10-10
44D41498D9B9EA6ED7F3013D2FB52281;10190F6113B830A1F769CAD432276B6F;Москва;F;1996-07-06
4914CB2B64DBBF0AE1FB2BE733029495;1EF09D3AC38A426153290A3E87DC5896;Омская область;M;1999-09-19
4DAF4A5B646D22BE16141DC08046A7E1;5AF05250233A633B2347A952234663D6;Москва;M;1983-04-02
4E6D1F213ADC7C2C32E1C552845EAC9B;B6CC8AE7A471B651E09CBED593F22C30;Самарская область;M;1987-01-08
50EFEF4B46D01AA1A8F0C8F715BFA65C;E5620722BE303E6353EA83D657A8BA46;Тюменская область;M;1955-01-11
516C1FFB969B5AECD00A3EE954456DAA;65A89CA6EF22611689D12D5ACEBFE494;Камчатский край;M;1971-01-18
521DE7159B0B92FCCD964DFA29B6C46E;8A1D5A2013371E85AF73B1739E78EDB3;Московская область;F;1974-06-18
540E744A7DD569092AAFBBD67A800CD3;9CD094231140F1E026ACD62DC14C6796;Пензенская область;F;1980-06-21
595662E54C71F2BABFABAD7D0367C59E;0E8E4C5B12B1C924031E6AC4B45CD2F9;Нижегородская область;F;1994-04-11
5A1F72F5E85D9964BCBD01F1BC7F4D39;80B8CAD8F618EB1F1F21223C3DFE6408;Москва;F;1990-11-28
5B15F499B71C38BEE4FAC973C33DBD80;88EAD24D092D7CBAB4BC589D811D7DB9;Московская область;M;1950-05-10
5D5F82715491A7B2874ED4313C5B86C6;E76D05C91446B5D97B9CFC5EE780D9DD;Республика Тыва;F;1977-08-14
5E5DC1B85A0FE9589DF2EA735C0AAC07;78D890D1EA5D2254E8C8946CD4BC54B6;Нижегородская область;M;1962-04-13
61467ABE0BF3D7F75E0B41427C2212F3;7DD0A03C3F9CB743AA4BF64389851B65;Республика Саха (Якутия);F;1991-02-27
6264BDFA0B2D26FD41FAE933F5C6AEC4;ABCB8ED2D776A4D7E15127D57D635A99;Республика Бурятия;M;1988-04-09
64F0D576467AFC4B967B421939E16FC4;13C03F09375748F058B95D51B62E10EF;Москва;F;1966-04-16
6F1F11E8C47B91E147AB23A19D95DBA3;BB64D13234876B732A9824A130A85B00;Ростовская область;F;1955-08-17
70889BBF931B792AC754F093F2FBCCE0;81546475EF4339C03D3BBD5604AC6F6E;Республика Бурятия;F;1984-04-06
70955A8DE604A041748742819C84002E;A6EBA5EBFFDF3C8D31720204D225A016;Приморский край;M;1960-09-21
7337861C73EA7C8E1E9583611E4DACE6;C57D1C03FD3E8FBEE305C357E9E6CE54;Москва;F;1987-09-13
740B6F0426FD447F5B2A66BF4D79E6AD;8B8AEC64AF501ECC187CCD91E82EC258;Республика Башкортостан;F;1959-02-10
7531AA237EA8F86AC23ADE84AE182590;BEBAD24482B115E00E8ABBA4B766CA5B;Пермский край;M;1996-12-27
772C52AA1228141730E004F5D74A9E83;34CA4DF6B7317AF90E339D58B3179CEB;Московская область;M;1971-08-05
7B169712EC1EB45B009E0DAC62569F4A;8B5414D04ADDDDD35A7A9091FF8B686E;Москва;M;1985-11-05
7D3531660DCE9D79D088187CAF3BE79B;A3A653648EDAF13E6EC0997552BE6DB6;Москва;F;1986-05-19
816E9DC1B88DC87B18B8A648F70A2A47;7D56AB3A9C15C97C17B7E7B4EAEAA80F;Саратовская область;M;1991-10-05
8E14313980FD3347C6E0AC468235C672;8332AFCB89FDC675284E8D03F233011B;Республика Хакасия;F;1965-03-04
8FADD956F0BDC21223584E625FD89720;19B2B8BBEF6446849D883BF8CB30145F;Москва;M;1960-12-18
91D0FF9610622A47354DDAEBF16F0E54;91BB4A7C9D2E50F8AE6DDCD57A4C6559;Челябинская область;F;1968-09-08
